timestamp,mac_address,crop_number,date,time,soil_moisture,soil_nitrogen,soil_phosphorus,soil_potassium,soil_temperature,soil_conductivity,soil_ph,air_temperature,air_humidity
1752814827.7349532,F4:65:0B:54:74:58,2,,,69.6,66,90,224,26.1,69.6,8.8,28.0,59.9
1752814869.1241126,F4:65:0B:54:74:58,2,,,69.6,66,90,224,26.1,69.6,8.8,28.0,59.3
1752814910.513017,F4:65:0B:54:74:58,2,,,69.6,66,90,224,25.9,69.6,8.8,27.9,59.0
1752814951.9030468,F4:65:0B:54:74:58,2,,,69.6,66,90,224,25.9,69.6,8.8,28.0,58.9
1752814993.315546,F4:65:0B:54:74:58,2,,,69.4,66,90,224,26.1,69.4,8.8,27.9,58.6
1752815034.6960745,F4:65:0B:54:74:58,2,,,69.4,66,90,224,25.9,69.4,8.8,27.9,58.4
1752815076.1016343,F4:65:0B:54:74:58,2,,,69.2,66,90,224,26.0,69.2,8.7,27.9,58.1
1752815117.4900846,F4:65:0B:54:74:58,2,,,69.2,66,90,224,25.9,69.2,8.7,27.8,57.4
1752815158.8523889,F4:65:0B:54:74:58,2,,,69.4,64,87,216,26.0,69.4,8.7,27.8,57.6
1752815200.2478867,F4:65:0B:54:74:58,2,,,69.0,64,87,216,26.0,69.0,8.7,27.8,57.3
1752815241.6429725,F4:65:0B:54:74:58,2,,,69.4,64,87,216,25.8,69.4,8.7,27.8,57.1
1752815283.0256124,F4:65:0B:54:74:58,2,,,69.2,64,87,216,25.9,69.2,8.7,27.8,56.9
1752815324.4134066,F4:65:0B:54:74:58,2,,,69.2,64,87,216,25.9,69.2,8.7,27.7,56.7
1752815365.8038316,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.9,69.0,8.8,27.7,56.3
1752815407.1980314,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.8,69.0,8.7,27.7,56.1
1752815448.5824327,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.9,69.0,8.7,27.7,55.9
1752815489.9716551,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.8,69.0,8.7,27.7,55.8
1752815531.3603501,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.9,69.0,8.7,27.7,55.6
1752815572.7854583,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.7,69.0,8.7,27.6,55.4
1752815614.141934,F4:65:0B:54:74:58,2,,,68.8,64,87,216,25.8,68.8,8.7,27.6,55.3
1752815655.5332904,F4:65:0B:54:74:58,2,,,68.8,64,87,216,25.7,68.8,8.7,27.6,55.1
1752815696.9219887,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.7,69.0,8.7,27.6,54.9
1752815738.3337686,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.8,69.0,8.7,27.6,54.8
1752815779.700362,F4:65:0B:54:74:58,2,,,68.6,64,87,216,25.7,68.6,8.7,27.6,54.6
1752815821.1720166,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.8,69.0,8.7,27.6,54.4
1752815862.4992738,F4:65:0B:54:74:58,2,,,68.8,64,87,216,25.7,68.8,8.7,27.5,54.4
1752815903.8779337,F4:65:0B:54:74:58,2,,,69.0,64,87,216,25.7,69.0,8.7,27.6,54.1
1752815945.2616467,F4:65:0B:54:74:58,2,,,68.8,64,87,216,25.7,68.8,8.7,27.5,54.1
1752815986.6506684,F4:65:0B:54:74:58,2,,,68.8,64,87,216,25.7,68.8,8.7,27.5,54.0
1752816028.039509,F4:65:0B:54:74:58,2,,,68.8,64,87,216,25.6,68.8,8.7,27.5,53.9
1752816069.4270313,F4:65:0B:54:74:58,2,,,68.8,64,87,216,25.6,68.8,8.7,27.5,53.6
1752816110.8184083,F4:65:0B:54:74:58,2,,,68.6,64,87,216,25.6,68.6,8.7,27.5,53.6
1752816152.2083874,F4:65:0B:54:74:58,2,,,68.8,64,87,216,25.6,68.8,8.7,27.5,53.3
1752816193.598155,F4:65:0B:54:74:58,2,,,68.6,64,87,216,25.5,68.6,8.7,27.5,53.3
1752816276.3773885,F4:65:0B:54:74:58,2,,,68.4,64,87,216,25.5,68.4,8.7,27.4,53.0
1752816317.7679553,F4:65:0B:54:74:58,2,,,68.6,64,87,216,25.5,68.6,8.7,27.4,52.9
1752816359.1826587,F4:65:0B:54:74:58,2,,,68.4,64,87,216,25.5,68.4,8.7,27.4,52.9
1752816400.5488424,F4:65:0B:54:74:58,2,,,68.4,64,87,216,25.4,68.4,8.7,27.4,52.8
1752816483.329589,F4:65:0B:54:74:58,2,,,68.4,64,87,216,25.4,68.4,8.7,27.4,52.6
1752816524.7163615,F4:65:0B:54:74:58,2,,,68.4,62,84,209,25.5,68.4,8.7,27.4,52.5
1752816566.110813,F4:65:0B:54:74:58,2,,,68.2,64,87,216,25.3,68.2,8.7,27.4,52.3
1752816607.4966788,F4:65:0B:54:74:58,2,,,68.4,64,87,216,25.5,68.4,8.7,27.4,52.3
1752816648.8868191,F4:65:0B:54:74:58,2,,,68.2,64,87,216,25.4,68.2,8.7,27.4,52.1
1752816690.285208,F4:65:0B:54:74:58,2,,,67.9,64,87,216,25.4,67.9,8.7,27.4,52.0
1752816731.685473,F4:65:0B:54:74:58,2,,,68.2,62,84,209,25.3,68.2,8.7,27.4,51.9
1752816773.0552258,F4:65:0B:54:74:58,2,,,68.2,64,87,216,25.4,68.2,8.7,27.4,51.7
1752816814.4591842,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.4,67.9,8.7,27.3,51.6
1752816855.8359702,F4:65:0B:54:74:58,2,,,68.2,62,84,209,25.3,68.2,8.7,27.4,51.4
1752816897.228296,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.7,27.3,51.4
1752816938.612699,F4:65:0B:54:74:58,2,,,67.9,64,87,216,25.3,67.9,8.7,27.3,51.4
1752816980.0019174,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.3,67.9,8.7,27.3,51.4
1752817021.3990448,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.3,67.9,8.7,27.3,51.2
1752817062.7794611,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.3,67.9,8.7,27.3,51.2
1752817145.5651455,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.7,27.3,50.9
1752817228.3380673,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.1,67.9,8.7,27.3,50.8
1752817269.7282908,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.7,27.3,50.8
1752817352.512773,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.7,27.3,50.6
1752817435.2884562,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.1,67.7,8.6,27.3,50.2
1752817476.6795173,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.1,67.9,8.6,27.2,50.0
1752817518.0696626,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.0,67.7,8.6,27.2,50.1
1752817559.4645314,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.1,67.9,8.6,27.2,50.0
1752817600.8475254,F4:65:0B:54:74:58,2,,,67.5,62,84,209,25.1,67.5,8.6,27.2,49.9
1752817642.2364829,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.1,67.7,8.6,27.2,50.3
1752817683.626457,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.9,67.3,8.6,27.2,50.5
1752817766.40537,F4:65:0B:54:74:58,2,,,67.5,62,84,209,25.0,67.5,8.6,27.2,50.5
1752817807.7940645,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.9,67.3,8.6,27.2,50.4
1752817849.195447,F4:65:0B:54:74:58,2,,,67.3,62,84,,24.8,67.3,8.6,27.2,50.1
1752817890.5742486,F4:65:0B:54:74:58,2,,,67.7,62,84,209,24.9,67.7,8.6,27.2,50.6
1752817931.962996,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.9,67.3,8.6,27.2,50.2
1752817973.3599913,F4:65:0B:54:74:58,2,,,67.5,62,84,209,24.9,67.5,8.6,27.2,0.0
1752818014.766213,F4:65:0B:54:74:58,2,,,67.1,62,84,209,24.9,67.1,8.6,27.1,50.3
1752818056.133898,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.8,67.3,8.6,27.1,50.3
1752818138.9106808,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.8,67.3,8.6,27.1,50.4
1752818180.302508,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.8,67.3,8.6,27.1,50.6
1752818221.6920989,F4:65:0B:54:74:58,2,,,67.1,62,84,209,24.8,67.1,8.6,27.1,50.3
1752818263.080008,F4:65:0B:54:74:58,2,,,67.5,62,84,209,24.7,67.5,8.6,27.1,50.7
1752818304.4844193,F4:65:0B:54:74:58,2,,,67.1,62,84,209,24.7,67.1,8.6,27.1,50.8
1752818347.575473,F4:65:0B:54:74:58,2,,,67.1,62,84,209,24.8,67.1,8.6,27.1,51.2
1752818387.2466912,F4:65:0B:54:74:58,2,,,67.1,62,84,209,24.7,67.1,8.6,27.2,51.8
1752818428.65072,F4:65:0B:54:74:58,2,,,67.3,0,84,209,24.7,67.3,8.6,27.2,52.3
1752818470.0284457,F4:65:0B:54:74:58,2,,,67.5,62,84,209,24.8,67.5,8.6,27.2,52.9
1752818511.444006,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.7,67.3,8.6,27.2,53.1
1752818552.8078082,F4:65:0B:54:74:58,2,,,67.3,62,84,,24.6,67.3,8.6,27.3,53.3
1752818594.1966467,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.7,67.3,8.6,27.3,53.8
1752818635.5865152,F4:65:0B:54:74:58,2,,,67.1,62,84,209,24.7,67.1,8.6,27.3,54.0
1752818676.975837,F4:65:0B:54:74:58,2,,,67.1,62,84,209,24.6,67.1,8.6,27.3,53.9
1752818718.3649642,F4:65:0B:54:74:58,2,,,67.1,62,84,209,24.7,67.1,8.6,27.3,53.9
1752818759.7533827,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.7,67.1,8.6,27.4,53.8
1752818801.2347739,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.5,67.1,8.6,27.4,53.8
1752818842.530091,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.7,67.1,8.6,27.3,53.7
1752818883.920683,F4:65:0B:54:74:58,2,,,67.1,59,81,201,,67.1,8.6,27.3,53.6
1752818925.3274689,F4:65:0B:54:74:58,2,,,67.3,59,81,201,24.5,67.3,8.6,27.3,53.6
1752820291.1714265,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.6,67.1,8.5,27.6,56.6
1752820332.5758886,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.7,67.1,8.5,27.6,56.7
1752820373.951986,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.6,67.1,8.5,27.6,56.8
1752820415.3430614,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.6,67.1,8.5,27.6,56.8
1752820456.730818,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.6,67.1,8.5,27.7,56.8
1752820498.121272,F4:65:0B:54:74:58,2,,,67.3,59,81,201,24.7,67.3,8.5,27.7,56.9
1752820539.5156715,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.7,67.1,8.5,27.7,57.1
1752820580.899575,F4:65:0B:54:74:58,2,,,67.3,59,81,201,24.8,67.3,8.5,27.7,57.1
1752820622.2882483,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.7,67.1,8.5,27.8,57.4
1752820663.6769838,F4:65:0B:54:74:58,2,,,67.5,59,81,201,24.7,67.5,8.5,27.8,57.5
1752820705.0669737,F4:65:0B:54:74:58,2,,,67.3,59,81,201,24.7,67.3,8.5,27.8,57.6
1752820787.8507042,F4:65:0B:54:74:58,2,,,67.5,59,81,201,24.7,67.5,8.5,27.8,58.3
1752820829.237281,F4:65:0B:54:74:58,2,,,67.5,59,81,201,24.8,67.5,8.5,27.9,58.5
1752820870.6260293,F4:65:0B:54:74:58,2,,,67.5,59,81,201,24.9,67.5,8.5,27.9,58.6
1752820912.0169823,F4:65:0B:54:74:58,2,,,67.3,59,81,201,24.8,67.3,8.5,27.9,58.7
1752820953.4149356,F4:65:0B:54:74:58,2,,,67.3,59,81,201,24.9,67.3,8.5,27.9,58.7
1752820994.7957873,F4:65:0B:54:74:58,2,,,67.3,59,81,201,24.8,67.3,8.5,28.0,58.8
1752821036.1858575,F4:65:0B:54:74:58,2,,,67.3,59,81,201,24.9,67.3,8.5,28.0,58.9
1752821077.5743923,F4:65:0B:54:74:58,2,,,67.3,62,84,209,25.0,67.3,8.5,28.0,58.9
1752821118.9630916,F4:65:0B:54:74:58,2,,,67.3,62,84,209,24.9,67.3,8.5,28.0,59.0
1752821160.3519597,F4:65:0B:54:74:58,2,,,67.3,62,84,209,25.0,67.3,8.5,28.0,59.2
1752821201.7407467,F4:65:0B:54:74:58,2,,,67.7,59,81,201,24.9,67.7,8.5,28.1,70.6
1752821284.521343,F4:65:0B:54:74:58,2,,,67.5,59,81,201,24.9,67.5,8.5,28.1,60.4
1752821325.9101787,F4:65:0B:54:74:58,2,,,67.5,62,84,209,24.9,67.5,8.5,28.2,60.0
1752821367.3189287,F4:65:0B:54:74:58,2,,,67.5,62,84,209,25.1,67.5,8.5,28.2,59.9
1752821408.7349436,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.0,67.7,8.5,28.2,59.9
1752821450.0936923,F4:65:0B:54:74:58,2,,,67.7,59,81,201,25.1,67.7,8.5,28.2,60.0
1752821491.4735653,F4:65:0B:54:74:58,2,,,67.5,62,84,209,25.1,67.5,8.5,28.2,60.2
1752821574.2479389,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.1,67.9,8.5,28.2,60.2
1752821615.6399367,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.1,67.7,8.5,28.2,60.2
1752821657.0295784,F4:65:0B:54:74:58,2,,,67.5,62,84,209,25.0,67.5,8.5,28.2,60.3
1752821698.41955,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.0,67.7,8.5,28.2,60.3
1752821739.8140926,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.1,67.7,8.5,28.3,60.5
1752821781.2008345,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.2,60.5
1752821822.6278677,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.5,28.3,60.6
1752821863.9807498,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.3,60.6
1752821905.3698673,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.1,67.7,8.5,28.3,60.7
1752821946.7608678,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.3,67.7,8.5,28.3,60.7
1752822029.564717,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.5,28.3,61.1
1752822070.9328654,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.3,67.9,8.5,28.3,61.4
1752822153.7123642,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.5,28.4,62.0
1752822195.0973103,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.4,62.2
1752822236.5032856,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.5,28.4,62.5
1752822277.8768737,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.3,67.7,8.5,28.4,62.6
1752822319.311928,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.3,67.9,8.5,28.4,62.1
1752822360.6555657,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.4,61.9
1752822402.0523963,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.5,28.4,61.7
1752822443.4359858,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.3,61.5
1752822484.8232338,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.3,61.0
1752822526.2129984,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.3,60.5
1752822567.6084332,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.2,67.9,8.5,28.3,59.9
1752822608.9927335,F4:65:0B:54:74:58,2,,,67.5,62,84,209,25.2,67.5,8.5,28.2,59.4
1752822650.3846502,F4:65:0B:54:74:58,2,,,67.9,62,84,209,25.3,67.9,8.5,28.2,59.1
1752822691.7728407,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.2,58.7
1752822733.1629195,F4:65:0B:54:74:58,2,,,67.5,62,84,209,25.2,67.5,8.5,28.1,58.5
1752822774.551653,F4:65:0B:54:74:58,2,,,67.3,62,84,209,25.3,67.3,8.5,28.1,58.7
1752822815.9414763,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.0,58.3
1752822857.33116,F4:65:0B:54:74:58,2,,,67.7,62,84,209,25.2,67.7,8.5,28.0,57.9
1752822898.7209206,F4:65:0B:54:74:58,2,,,67.5,59,81,201,25.3,67.5,8.5,28.0,57.6
1752822940.1099043,F4:65:0B:54:74:58,2,,,67.3,62,84,209,25.3,67.3,8.5,27.9,57.8
1752822981.5073717,F4:65:0B:54:74:58,2,,,67.3,59,81,201,25.2,67.3,8.5,27.9,57.5
1752823022.8910565,F4:65:0B:54:74:58,2,,,67.9,59,81,201,25.2,67.9,8.5,27.9,57.2
1752823064.28007,F4:65:0B:54:74:58,2,,,67.7,59,81,201,25.1,67.7,8.5,27.9,57.0
1752823105.6750145,F4:65:0B:54:74:58,2,,,67.7,59,81,201,25.2,67.7,8.5,27.8,57.2
1752823147.0604827,F4:65:0B:54:74:58,2,,,67.7,59,81,201,25.2,67.7,8.5,27.8,57.0
1752823188.4503675,F4:65:0B:54:74:58,2,,,67.9,59,81,201,25.2,67.9,8.5,27.8,56.7
1752823229.8414094,F4:65:0B:54:74:58,2,,,67.7,59,81,201,25.2,67.7,8.5,27.8,56.4
1752823271.2273731,F4:65:0B:54:74:58,2,,,67.7,59,81,201,25.2,67.7,8.5,27.7,56.0
1752823312.6155102,F4:65:0B:54:74:58,2,,,67.7,59,81,201,25.1,67.7,8.5,27.7,55.9
1752823354.00824,F4:65:0B:54:74:58,2,,,67.5,59,81,201,25.2,67.5,8.5,27.6,56.2
1752823395.3998752,F4:65:0B:54:74:58,2,,,67.5,59,81,201,25.2,67.5,8.5,27.6,56.4
1752823436.7895663,F4:65:0B:54:74:58,2,,,67.3,59,81,201,25.2,67.3,8.5,27.6,55.8
1752823478.1814866,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.2,67.1,8.5,27.6,55.8
1752823519.5775506,F4:65:0B:54:74:58,2,,,67.3,59,81,201,25.2,67.3,8.5,27.6,55.6
1752823560.9598246,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.1,67.1,8.5,27.6,55.0
1752823602.347923,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.2,67.1,8.5,27.6,54.9
1752823643.7396781,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.1,67.1,8.5,27.6,54.8
1752823685.1285434,F4:65:0B:54:74:58,2,,,67.3,59,81,201,25.1,67.3,8.5,27.6,54.4
1752823726.5187297,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.0,67.1,8.5,27.5,54.4
1752823767.9087749,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.1,67.1,8.5,27.5,54.5
1752823809.2974708,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.1,67.1,8.5,27.5,54.2
1752823850.6868331,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.1,67.1,8.5,27.5,54.2
1752823892.0775216,F4:65:0B:54:74:58,2,,,66.9,59,81,201,25.1,66.9,8.5,27.5,54.0
1752823933.4663498,F4:65:0B:54:74:58,2,,,67.1,59,81,201,25.0,67.1,8.5,27.5,53.7
1752823974.8542101,F4:65:0B:54:74:58,2,,,66.9,59,81,201,25.0,66.9,8.5,27.5,53.6
1752824016.2441735,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.9,67.1,8.5,27.5,53.8
1752824057.6330273,F4:65:0B:54:74:58,2,,,67.1,59,81,201,24.9,67.1,8.5,27.4,53.4
1752824099.0257099,F4:65:0B:54:74:58,2,,,66.9,59,81,201,25.0,66.9,8.5,27.4,53.5
1752824140.411537,F4:65:0B:54:74:58,2,,,66.9,59,81,201,25.0,66.9,8.5,27.4,53.0
1752824181.8039825,F4:65:0B:54:74:58,2,,,66.7,59,81,201,24.9,66.7,8.5,27.4,53.2
1752824223.1888082,F4:65:0B:54:74:58,2,,,66.9,59,81,201,24.8,66.9,8.5,27.4,53.3
1752824264.5775745,F4:65:0B:54:74:58,2,,,66.9,59,81,201,25.0,66.9,8.5,27.4,52.9
1752824305.9693518,F4:65:0B:54:74:58,2,,,66.7,59,81,201,24.8,66.7,8.5,27.4,53.0
1752824347.356144,F4:65:0B:54:74:58,2,,,66.9,59,81,201,24.9,66.9,8.5,27.4,52.9
1752824388.7564769,F4:65:0B:54:74:58,2,,,66.7,59,81,201,24.9,66.7,8.5,27.4,52.5
1752824471.5244093,F4:65:0B:54:74:58,2,,,66.9,59,81,201,24.8,66.9,8.5,27.4,52.2
1752824512.915728,F4:65:0B:54:74:58,2,,,66.5,59,81,201,24.9,66.5,8.5,27.4,52.0
1752824554.3046746,F4:65:0B:54:74:58,2,,,66.5,57,78,195,24.9,66.5,8.5,27.4,51.8
1752824595.6927223,F4:65:0B:54:74:58,2,,,66.7,59,81,201,24.9,66.7,8.5,27.4,51.8
1752824637.0843554,F4:65:0B:54:74:58,2,,,66.5,59,81,201,24.7,66.5,8.5,27.4,51.9
1752824678.4735985,F4:65:0B:54:74:58,2,,,66.7,57,78,195,24.8,66.7,8.5,27.4,52.0
1752824719.8651989,F4:65:0B:54:74:58,2,,,66.3,59,81,201,24.8,66.3,8.5,27.4,51.9
1752824761.3848464,F4:65:0B:54:74:58,2,,,66.5,57,78,195,24.7,66.5,8.5,27.4,52.1
1752824802.6522362,F4:65:0B:54:74:58,2,,,66.5,59,81,201,24.7,66.5,8.5,27.3,52.1
1752824844.0334916,F4:65:0B:54:74:58,2,,,66.7,57,78,195,24.7,66.7,8.5,27.3,52.1
1752824885.4201596,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.8,66.3,8.5,27.3,52.0
1752824926.8212163,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.7,66.3,8.5,27.3,51.8
1752824968.2005646,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.6,66.3,8.5,27.3,51.7
1752825009.5900893,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.7,66.3,8.5,27.3,51.6
1752825050.9851422,F4:65:0B:54:74:58,2,,,66.5,57,78,195,24.7,66.5,8.4,27.3,51.9
1752825092.3689816,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.6,66.1,8.4,27.3,51.6
1752825133.7591517,F4:65:0B:54:74:58,2,,,66.5,57,78,195,24.7,66.5,8.4,27.3,51.3
1752825175.1485064,F4:65:0B:54:74:58,2,,,66.5,57,78,195,24.7,66.5,8.4,27.4,51.2
1752825216.5405533,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.7,66.3,8.4,27.4,51.1
1752825257.928467,F4:65:0B:54:74:58,2,,,66.5,57,78,195,24.6,66.5,8.4,27.4,50.6
1752825299.320565,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.5,66.3,8.4,27.3,51.0
1752825340.7085764,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.6,66.3,8.4,27.3,50.8
1752825382.0975997,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.6,66.3,8.4,27.3,50.5
1752825423.4894445,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.5,66.3,8.4,27.3,50.6
1752825464.8765152,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.6,66.3,8.4,27.3,50.7
1752825506.3820024,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.5,66.1,8.4,27.2,50.7
1752825589.0500038,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.5,66.1,8.4,27.2,50.8
1752825630.4370763,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.4,66.3,8.4,27.2,50.8
1752825671.828112,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.5,65.9,8.4,27.2,50.7
1752825713.224537,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.4,66.1,8.4,27.2,50.2
1752825754.6091464,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.4,65.9,8.4,27.2,50.4
1752825795.996127,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.5,66.3,8.4,27.2,50.4
1752825837.386642,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.4,66.1,8.4,27.2,50.6
1752825878.7737086,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.5,66.1,8.4,27.2,50.7
1752825920.1902921,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.4,65.9,8.4,27.2,51.2
1752825961.5523973,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.5,65.9,8.4,27.2,51.8
1752826002.9421039,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.4,66.1,8.4,27.2,52.4
1752826044.3346777,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.4,65.9,8.4,27.3,52.8
1752826085.7221663,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.3,65.9,8.4,27.3,53.3
1752826127.114812,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.3,66.1,8.4,27.3,53.6
1752826168.5031857,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.3,65.9,8.4,27.4,53.9
1752826209.890428,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.4,66.1,8.4,27.4,53.9
1752826251.2824435,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.4,66.1,8.4,27.4,53.9
1752826292.6692858,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.5,66.1,8.4,27.4,54.1
1752826334.0678425,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.4,65.9,8.4,27.4,54.6
1752826375.5325794,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.5,66.1,8.4,27.5,55.2
1752826416.8424973,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.3,66.1,8.4,27.5,55.3
1752826458.2337976,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.3,66.1,8.4,27.5,55.6
1752826499.6205297,F4:65:0B:54:74:58,2,,,66.3,57,78,195,24.5,66.3,8.4,27.5,56.0
1752826541.011645,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.5,65.9,8.4,27.6,56.4
1752826582.3982513,F4:65:0B:54:74:58,2,,,0.0,57,78,195,24.3,65.7,8.4,27.6,56.5
1752826623.7880397,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.5,65.9,8.4,27.6,56.6
1752826665.178532,F4:65:0B:54:74:58,2,,,66.1,57,78,195,24.4,66.1,8.4,27.6,56.4
1752826706.5670953,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.5,65.9,8.4,27.6,56.3
1752826747.9535234,F4:65:0B:54:74:58,2,,,65.9,57,78,195,24.4,65.9,8.4,27.6,56.1
1752826789.347538,F4:65:0B:54:74:58,2,,,65.7,57,78,195,24.5,65.7,8.4,27.6,55.7
1752826830.734268,F4:65:0B:54:74:58,2,,,65.7,57,78,195,24.4,65.7,8.4,27.6,55.1
1752826872.1196487,F4:65:0B:54:74:58,2,,,65.7,57,78,195,24.5,65.7,8.4,27.5,54.9
